"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 종로구청",서울특별시 종로구 혜화로9길 48,서울특별시 종로구 명륜1가 65-1,생활방범,1,41,360도전방면,30,2005-12,02-2148-4301,37.586768,126.9976549,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 혜화로9길 28,서울특별시 종로구 명륜1가 23,생활방범,1,41,360도전방면,30,2005-12,02-2148-4301,37.587558,126.998255,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 140-1,서울특별시 종로구 종로3가 148,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5702973,126.9931769,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 160-1,서울특별시 종로구 종로4가 56,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.570396,126.9953935,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 우정국로 29,서울특별시 종로구 공평동 120-2,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.571916,126.9828707,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로12길 10,서울특별시 종로구 관철동 18-1,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5697613,126.9856882,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 우정국로 2,서울특별시 종로구 관철동 288,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.569073,126.982968,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 청계천로 73,서울특별시 종로구 관철동 11-14,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5685594,126.9857999,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 혜화로9길 6,서울특별시 종로구 명륜1가 33-6,생활방범,1,41,360도전방면,30,2005-12,02-2148-4301,37.5878423,126.999316,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 청계천로 1,서울특별시 종로구 서린동 159-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5695069,126.9773639,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 북촌로11길 5,서울특별시 종로구 가회동 60,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5814443,126.9846659,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 삼일대로30길 14,서울특별시 종로구 낙원동 58-9,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5740062,126.9886005,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 돈화문로6나길 13,서울특별시 종로구 봉익동 149,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.571453,126.993304,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 무교로 37,서울특별시 종로구 서린동 146,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.569365,126.979191,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 청계천로 1,서울특별시 종로구 서린동 159-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5692685,126.9775683,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 세종대로 152,서울특별시 종로구 세종로 139-8,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5698106,126.977367,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 1,서울특별시 종로구 세종로 119,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.570703,126.977446,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 성균관로 54-13,서울특별시 종로구 명륜1가 16-48,생활방범,1,41,360도전방면,30,2005-12,02-2148-4301,37.587386,126.9970464,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로28길 11,서울특별시 종로구 예지동 96,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.569905,126.995457,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 인사동길 11-1,서울특별시 종로구 인사동 147,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.571879,126.986877,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 인사동길 24,서울특별시 종로구 인사동 15,생활방범,2,200,360도전방면,30,2011-04,02-2148-4301,37.5728915,126.986323,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 인사동길 24,서울특별시 종로구 인사동 15,생활방범,1,41,카메라 전면(고정),30,2011-04,02-2148-4301,37.5728915,126.986323,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 인왕산로,서울특별시 종로구 옥인동 산3-1 (인왕산도시자연공원 인왕산전망대 입구),생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.584089,126.963892,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 자하문로35길,서울특별시 종로구 청운동 7-3 (인왕산도시자연공원 청운공원),생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.590934,126.966281,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 북촌로 134-3,서울특별시 종로구 삼청동 산2-1 (삼청공원 놀이터),생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.588569,126.984083,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 북촌로 134-3,서울특별시 종로구 삼청동 산2-1 (삼청공원 물의 숲),생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.588912,126.984874,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 북촌로 134-3,서울특별시 종로구 삼청동 산2-1 (삼청공원 숲 체험장),생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.589455,126.985669,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 혜화로9길 24-9 (명륜상상어린이공원),,생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.588157,126.998249,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 평창길 367,서울특별시 종로구 평창동 470 (참샘골어린이공원),생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.6148500,126.974435,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 평창길 220,서울특별시 종로구 평창동 495-4 (감나무골어린이공원),생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.612638,126.970360,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 평창길 6,서울특별시 종로구 평창동 327-7 (새마을어린이공원),생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.605677,126.965062,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 성균관로25 (성대정문 쉼터 내),,생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.584814,126.997106,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 인왕산로,서울특별시 종로구 옥인동 산3-1 (인왕산도시자연공원 수성동계곡 뒤),생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.5827300,126.961464,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 성균관로25 (성대정문 쉼터 내),,생활방범,1,200,360도전방면,30,2014-08,02-2148-4301,37.585041,126.997118,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 통일로18가길 26,서울특별시 종로구 무악동 산3-4 (인왕산도시자연공원 장군바위 주변),생활방범,1,200,360도전방면,30,2013-12,02-2148-4301,37.5800393,126.9578077,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 통일로18가길 26,서울특별시 종로구 무악동 산3-4 (인왕산도시자연공원 용궁 주변),생활방범,1,200,360도전방면,30,2013-12,02-2148-4301,37.5790445,126.9592668,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창의문로 119 (인왕산도시자연공원 윤동주문학관 위),,생활방범,1,200,360도전방면,30,2015-06,02-2148-4301,37.591874,126.966738,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 성균관로5길 25-13 (경학어린이공원),,생활방범,1,200,360도전방면,30,2015-06,02-2148-4301,37.584655,126.996847,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 30 (서린공원),,생활방범,1,200,360도전방면,30,2015-06,02-2148-4301,37.5699086,126.980935,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 동숭4나길 12,서울특별시 종로구 동숭동 2-43 (백동어린이놀이터),생활방범,1,200,360도전방면,30,2015-06,02-2148-4301,37.583061,127.004854,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 숭인동2길 29,서울특별시 종로구 숭인동 605 (숭인어린이놀이터),생활방범,1,200,360도전방면,30,2015-06,02-2148-4301,37.577917,127.020336,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2015-12,02-2148-4301,37.571253,126.994187,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2015-12,02-2148-4301,37.570798,126.993991,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2015-12,02-2148-4301,37.571266,126.994817,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창경궁로 109,서울특별시 종로구 인의동 112-2,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5712971,126.997624,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 청계천로 159,서울특별시 종로구 장사동 116-4,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.568766,126.995411,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 청계천로 149-1,서울특별시 종로구 장사동 204-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.568702,126.994414,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로3길 17,서울특별시 종로구 청진동 246,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5703651,126.9792201,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 69,서울특별시 종로구 종로2가 9,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.570357,126.9852919,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 145,서울특별시 종로구 종로3가 39-8,생활방범,2,200,360도전방면,30,2011-04,02-2148-4301,37.570675,126.993857,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 145,서울특별시 종로구 종로3가 39-8,생활방범,1,41,카메라 전면(고정),30,2011-04,02-2148-4301,37.570675,126.993857,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 삼일대로32길 36,서울특별시 종로구 익선동 18-2,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.575495,126.989198,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 돈화문로11다길 44,서울특별시 종로구 익선동 166-61,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.573735,126.989771,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 성균관로 58-23,서울특별시 종로구 명륜1가 16-26,생활방범,1,41,360도전방면,30,2005-12,02-2148-4301,37.587712,126.997642,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 인사동길 1,서울특별시 종로구 인사동 72,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5710565,126.9874275,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 성균관로14길 30,서울특별시 종로구 명륜1가 23-3,생활방범,1,41,360도전방면,30,2005-12,02-2148-4301,37.5880445,126.9976432,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 충신길 3,서울특별시 종로구 종로6가 201-3,생활방범,1,200,360도전방면,30,2013-02,02-2148-4301,37.573407,127.007629,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 충신길 3,서울특별시 종로구 종로6가 201-3,생활방범,1,130,카메라 전면(고정),30,2013-02,02-2148-4301,37.573407,127.007629,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 낙산성곽서길 63,서울특별시 종로구 충신동 1-211,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5751338,127.008597,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 충신4나길 5,서울특별시 종로구 충신동 1-314,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.576048,127.007845,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 충신길 31,서울특별시 종로구 종로6가 1-76,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5742154,127.0078458,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로41길 48,서울특별시 종로구 종로6가 210-11,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5734426,127.0062196,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 충신길 78,서울특별시 종로구 충신동 1-71,생활방범,1,130,360도전방면,30,2012-02,02-2148-4301,37.5761316,127.0070329,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 충신길 78,서울특별시 종로구 충신동 1-71,생활방범,2,200,카메라 전면(고정),30,2012-02,02-2148-4301,37.5761316,127.0070329,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 충신길 76-9,서울특별시 종로구 충신동 1-365,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.576109,127.007498,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 율곡로22가길 25-1,서울특별시 종로구 충신동 191-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5742458,127.0040262,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 251-3,서울특별시 종로구 종로5가 9-6,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5715415,127.0056356,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2015-12,02-2148-4301,37.572014,126.994778,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2015-12,02-2148-4301,37.571605,126.994274,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2015-12,02-2148-4301,37.5729316,126.993832,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2016-07,02-2148-4301,37.571999,126.995828,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2016-07,02-2148-4301,37.571478,126.996078,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2016-07,02-2148-4301,37.571799,126.995826,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2016-07,02-2148-4301,37.571097,126.995511,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로3길 24-7,서울특별시 종로구 청진동 146-3 (청진공원),생활방범,1,200,360도전방면,30,2016-07,02-2148-4301,37.571509,126.979839,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지봉로13길 62,서울특별시 종로구 창신동 23-362 (창신어린이공원),생활방범,1,200,360도전방면,30,2016-07,02-2148-4301,37.577911,127.013097,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 동망산길 130,서울특별시 종로구 숭인동 58-59 (숭인공원 유아숲체험원),생활방범,1,200,360도전방면,30,2017-04,02-2148-4301,37.577351,127.018073,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 종로 157 (종묘광장공원),,생활방범,1,200,360도전방면,30,2015-12,02-2148-4301,37.571715,126.994795,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 동망산길 130,서울특별시 종로구 숭인동 58-70 (숭인공원 유아숲체험원),생활방범,1,200,360도전방면,30,2017-04,02-2148-4301,37.577203,127.017796,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 송월1길 30,서울특별시 종로구 송월동 1-92 (돈의문1구역 어린이공원),생활방범,2,200,360도전방면,30,2017-08,02-2148-4301,37.5712243,126.9651817,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 송월길 54,서울특별시 종로구 홍파동 5-21 (돈의문1구역 어린이공원),생활방범,2,200,360도전방면,30,2017-08,02-2148-4301,37.5713932,126.9647254,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 송월길 53,서울특별시 종로구 송월동 32-43 (돈의문1구역 소공원),생활방범,3,200,360도전방면,30,2017-08,02-2148-4301,37.570069,126.965685,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 송월길 53,서울특별시 종로구 송월동 32-43 (돈의문1구역 소공원),생활방범,1,200,360도전방면,30,2017-08,02-2148-4301,37.569938,126.965670,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 율곡로 264,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.573627,127.006691,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 지붕로 97,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.578408,127.014720,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 낙산5길 33,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.578836,127.010898,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 낙산길 250,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.581338,127.013139,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 낙산길 250,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.5821722,127.0138460,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 동망산길 66-1,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.579708,127.017096,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 낙산4길 24,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.578789,127.007179,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 혜화로6길 63,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.589438,127.001478,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로 16,서울특별시 종로구 효제동 312-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.572369,127.002098,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 김상옥로 51,서울특별시 종로구 효제동 115-1,생활방범,2,200,360도전방면,30,2011-04,02-2148-4301,37.5733468,127.003481,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 김상옥로 51,서울특별시 종로구 효제동 115-1,생활방범,1,41,카메라 전면(고정),30,2011-04,02-2148-4301,37.5733468,127.003481,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 혜화로9길 24-16,서울특별시 종로구 명륜1가 33-59,생활방범,1,41,360도전방면,30,2005-12,02-2148-4301,37.588364,126.998359,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 이화장길 70-12,서울특별시 종로구 동숭동 199-20,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.578469,127.005206,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 이화장1길 33,서울특별시 종로구 이화동 6-2,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.577803,127.005957,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 동숭3길 40,서울특별시 종로구 동숭동 25-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5827787,127.0046543,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 동숭4나길 29,서울특별시 종로구 동숭동 6-31,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.583249,127.005863,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 율곡로13길 13,서울특별시 종로구 연건동 273-8,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.576793,127.000706,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로 103,서울특별시 종로구 연건동 28-2,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.580421,127.001952,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 김상옥로 42-1,서울특별시 종로구 효제동 295,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.573255,127.0022178,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로7길 18,서울특별시 종로구 연건동 50-6,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.5792401,127.0010345,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 율곡로19길 19,서울특별시 종로구 이화동 12-2,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5762903,127.0059028,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 이화장1나길 15,서울특별시 종로구 이화동 9-264,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5776208,127.0066968,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 낙산성곽서1길 17,서울특별시 종로구 이화동 9-498,생활방범,3,200,360도전방면,30,2013-12,02-2148-4301,37.577733,127.008051,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 성균관로14길 14,서울특별시 종로구 명륜1가 33-87,생활방범,1,41,360도전방면,30,2005-12,02-2148-4301,37.5888518,126.9976327,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 동숭길 29,서울특별시 종로구 동숭동 1-141,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5798665,127.0038854,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로 120,서울특별시 종로구 동숭동 1-27,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.581793,127.0022796,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 이화장길 84,서울특별시 종로구 동숭동 192-14,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5790919,127.0045073,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로 95,서울특별시 종로구 연건동 28-2,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.579754,126.9994326,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 이화장길 33,서울특별시 종로구 이화동 149-1,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.576895,127.004523,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 율곡로17길 7-2,서울특별시 종로구 이화동 96-2,생활방범,2,200,360도전방면,30,2013-12,02-2148-4301,37.5761864,127.0049736,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로 60,서울특별시 종로구 연건동 178-1,생활방범,2,200,360도전방면,30,2011-04,02-2148-4301,37.5767695,127.0026192,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 삼일대로 446,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.5751961,126.9870281,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 북촌로6길 1,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.580055,126.985093,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 자하문로17길 12,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.581354,126.969487,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 자하문로10길 8,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.579399,126.972013,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 자하문로28길 8,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.585046,126.9710634,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 자하문로35길 21,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.588517,126.966223,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 자하문로 306,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.5997036,126.959064,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 홍지문2길 1,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.600788,126.956861,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 필운대로 103,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.584074,126.968901,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 인왕산로1길 21,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.574546,126.964512,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 대학로3길 9,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.574144,127.001246,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 창경궁로 288,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.586262,127.002023,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 북촌로 4길 27,,다목적,1,200,360도전방면,30,2014-10,02-2148-4301,37.579366,126.986666,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 세검정로7길 19(세검정초교 정문 인근),,다목적,1,200,360도전방면,30,2015-08,02-2148-4301,37.602735,126.960755,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 세검정로9길 19(세검정초교 후문 인근),,다목적,1,200,360도전방면,30,2015-08,02-2148-4301,37.603958,126.961269,2018-02-09
"서울특별시 종로구청",서울특별시 종로구 사직로9길 16-1(매동초교 정문 인근),,다목적,1,200,360도전방면,30,2015-08,02-2148-4301,37.5770366,126.967844,2018-02-09
